"","cell_type","title","donor id","status"
"SRR6358370","CD4+ CD26- T cell","Primary T cell 311","SEZARY1","Sezary syndrome"
"SRR6358371","CD4+ CD26- T cell","Primary T cell 312","SEZARY1","Sezary syndrome"
"SRR6358372","CD4+ CD26- T cell","Primary T cell 313","SEZARY1","Sezary syndrome"
"SRR6358373","CD4+ CD26- T cell","Primary T cell 314","SEZARY1","Sezary syndrome"
"SRR6358374","CD4+ CD26- T cell","Primary T cell 315","SEZARY1","Sezary syndrome"
"SRR6358375","CD4+ CD26- T cell","Primary T cell 316","SEZARY1","Sezary syndrome"
"SRR6358376","CD4+ CD26- T cell","Primary T cell 317","SEZARY1","Sezary syndrome"
"SRR6358377","CD4+ CD26- T cell","Primary T cell 318","SEZARY1","Sezary syndrome"
"SRR6358378","CD4+ CD26- T cell","Primary T cell 319","SEZARY1","Sezary syndrome"
"SRR6358379","CD4+ CD26- T cell","Primary T cell 320","SEZARY1","Sezary syndrome"
"SRR6358380","CD4+ CD26- T cell","Primary T cell 321","SEZARY1","Sezary syndrome"
"SRR6358381","CD4+ CD26- T cell","Primary T cell 322","SEZARY1","Sezary syndrome"
"SRR6358382","CD4+ CD26- T cell","Primary T cell 323","SEZARY1","Sezary syndrome"
"SRR6358383","CD4+ CD26- T cell","Primary T cell 324","SEZARY1","Sezary syndrome"
"SRR6358384","CD4+ CD26- T cell","Primary T cell 325","SEZARY1","Sezary syndrome"
"SRR6358385","CD4+ CD26- T cell","Primary T cell 326","SEZARY1","Sezary syndrome"
"SRR6358386","CD4+ CD26- T cell","Primary T cell 327","SEZARY1","Sezary syndrome"
"SRR6358387","CD4+ CD26- T cell","Primary T cell 328","SEZARY1","Sezary syndrome"
"SRR6358388","CD4+ CD26- T cell","Primary T cell 329","SEZARY1","Sezary syndrome"
"SRR6358389","CD4+ CD26- T cell","Primary T cell 330","SEZARY1","Sezary syndrome"
"SRR6358390","CD4+ CD26- T cell","Primary T cell 331","SEZARY1","Sezary syndrome"
"SRR6358391","CD4+ CD26- T cell","Primary T cell 332","SEZARY1","Sezary syndrome"
"SRR6358392","CD4+ CD26- T cell","Primary T cell 333","SEZARY1","Sezary syndrome"
"SRR6358393","CD4+ CD26- T cell","Primary T cell 334","SEZARY1","Sezary syndrome"
"SRR6358394","CD4+ CD26- T cell","Primary T cell 335","SEZARY1","Sezary syndrome"
"SRR6358395","CD4+ CD26- T cell","Primary T cell 336","SEZARY1","Sezary syndrome"
"SRR6358396","CD4+ CD26- T cell","Primary T cell 337","SEZARY1","Sezary syndrome"
"SRR6358397","CD4+ CD26- T cell","Primary T cell 338","SEZARY1","Sezary syndrome"
"SRR6358398","CD4+ CD26- T cell","Primary T cell 339","SEZARY1","Sezary syndrome"
"SRR6358399","CD4+ CD26- T cell","Primary T cell 340","SEZARY1","Sezary syndrome"
"SRR6358400","CD4+ CD26- T cell","Primary T cell 341","SEZARY1","Sezary syndrome"
"SRR6358401","CD4+ CD26- T cell","Primary T cell 342","SEZARY1","Sezary syndrome"
"SRR6358402","CD4+ CD26- T cell","Primary T cell 343","SEZARY1","Sezary syndrome"
"SRR6358403","CD4+ CD26- T cell","Primary T cell 344","SEZARY1","Sezary syndrome"
"SRR6358404","CD4+ CD26- T cell","Primary T cell 345","SEZARY1","Sezary syndrome"
"SRR6358405","CD4+ CD26- T cell","Primary T cell 346","SEZARY1","Sezary syndrome"
"SRR6358406","CD4+ CD26- T cell","Primary T cell 347","SEZARY1","Sezary syndrome"
"SRR6358407","CD4+ CD26- T cell","Primary T cell 348","SEZARY1","Sezary syndrome"
"SRR6358408","CD4+ CD26- T cell","Primary T cell 349","SEZARY1","Sezary syndrome"
"SRR6358409","CD4+ CD26- T cell","Primary T cell 350","SEZARY1","Sezary syndrome"
"SRR6358410","CD4+ CD26- T cell","Primary T cell 351","SEZARY1","Sezary syndrome"
"SRR6358411","CD4+ CD26- T cell","Primary T cell 352","SEZARY1","Sezary syndrome"
"SRR6358412","CD4+ CD26- T cell","Primary T cell 353","SEZARY1","Sezary syndrome"
"SRR6358413","CD4+ CD26- T cell","Primary T cell 354","SEZARY1","Sezary syndrome"
"SRR6358414","CD4+ CD26- T cell","Primary T cell 355","SEZARY1","Sezary syndrome"
"SRR6358415","CD4+ CD26- T cell","Primary T cell 356","SEZARY1","Sezary syndrome"
"SRR6358416","CD4+ CD26- T cell","Primary T cell 357","SEZARY1","Sezary syndrome"
"SRR6358417","CD4+ CD26- T cell","Primary T cell 358","SEZARY1","Sezary syndrome"
"SRR6358418","CD4+ CD26- T cell","Primary T cell 359","SEZARY1","Sezary syndrome"
"SRR6358419","CD4+ CD26- T cell","Primary T cell 360","SEZARY1","Sezary syndrome"
"SRR6358420","CD4+ CD26- T cell","Primary T cell 361","SEZARY1","Sezary syndrome"
"SRR6358421","CD4+ CD26- T cell","Primary T cell 362","SEZARY1","Sezary syndrome"
"SRR6358422","CD4+ CD26- T cell","Primary T cell 363","SEZARY1","Sezary syndrome"
"SRR6358423","CD4+ CD26- T cell","Primary T cell 364","SEZARY1","Sezary syndrome"
"SRR6358424","CD4+ CD26- T cell","Primary T cell 365","SEZARY1","Sezary syndrome"
"SRR6358425","CD4+ CD26- T cell","Primary T cell 366","SEZARY1","Sezary syndrome"
"SRR6358426","CD4+ CD26- T cell","Primary T cell 367","SEZARY1","Sezary syndrome"
"SRR6358427","CD4+ CD26- T cell","Primary T cell 368","SEZARY1","Sezary syndrome"
"SRR6358428","CD4+ CD26- T cell","Primary T cell 369","SEZARY1","Sezary syndrome"
"SRR6358429","CD4+ CD26- T cell","Primary T cell 370","SEZARY1","Sezary syndrome"
"SRR6358430","CD4+ CD26- T cell","Primary T cell 371","SEZARY1","Sezary syndrome"
"SRR6358431","CD4+ CD26- T cell","Primary T cell 372","SEZARY1","Sezary syndrome"
"SRR6358432","CD4+ CD26- T cell","Primary T cell 373","SEZARY1","Sezary syndrome"
"SRR6358433","CD4+ CD26- T cell","Primary T cell 374","SEZARY1","Sezary syndrome"
"SRR6358434","CD4+ CD26- T cell","Primary T cell 375","SEZARY1","Sezary syndrome"
"SRR6358435","CD4+ CD26- T cell","Primary T cell 376","SEZARY1","Sezary syndrome"
"SRR6358436","CD4+ CD26- T cell","Primary T cell 377","SEZARY1","Sezary syndrome"
"SRR6358437","CD4+ CD26- T cell","Primary T cell 378","SEZARY1","Sezary syndrome"
"SRR6358438","CD4+ CD26- T cell","Primary T cell 379","SEZARY1","Sezary syndrome"
"SRR6358439","CD4+ CD26- T cell","Primary T cell 380","SEZARY1","Sezary syndrome"
"SRR6358440","CD4+ CD26- T cell","Primary T cell 381","SEZARY1","Sezary syndrome"
"SRR6358441","CD4+ CD26- T cell","Primary T cell 382","SEZARY1","Sezary syndrome"
"SRR6358442","CD4+ CD26- T cell","Primary T cell 383","SEZARY1","Sezary syndrome"
"SRR6358443","CD4+ CD26- T cell","Primary T cell 384","SEZARY1","Sezary syndrome"
"SRR6358444","CD4+ T cell","Primary T cell 385","SEZARY1","Sezary syndrome"
"SRR6358445","CD4+ T cell","Primary T cell 386","SEZARY1","Sezary syndrome"
"SRR6358446","CD4+ T cell","Primary T cell 387","SEZARY1","Sezary syndrome"
"SRR6358447","CD4+ T cell","Primary T cell 388","SEZARY1","Sezary syndrome"
"SRR6358448","CD4+ T cell","Primary T cell 389","SEZARY1","Sezary syndrome"
"SRR6358449","CD4+ T cell","Primary T cell 390","SEZARY1","Sezary syndrome"
"SRR6358450","CD4+ T cell","Primary T cell 391","SEZARY1","Sezary syndrome"
"SRR6358451","CD4+ T cell","Primary T cell 392","SEZARY1","Sezary syndrome"
"SRR6358452","CD4+ T cell","Primary T cell 393","SEZARY1","Sezary syndrome"
"SRR6358453","CD4+ T cell","Primary T cell 394","SEZARY1","Sezary syndrome"
"SRR6358454","CD4+ T cell","Primary T cell 395","SEZARY1","Sezary syndrome"
"SRR6358455","CD4+ T cell","Primary T cell 396","SEZARY1","Sezary syndrome"
"SRR6358456","CD4+ T cell","Primary T cell 397","SEZARY1","Sezary syndrome"
"SRR6358457","CD4+ T cell","Primary T cell 398","SEZARY1","Sezary syndrome"
"SRR6358458","CD4+ T cell","Primary T cell 399","SEZARY1","Sezary syndrome"
"SRR6358459","CD4+ T cell","Primary T cell 400","SEZARY1","Sezary syndrome"
"SRR6358460","CD4+ T cell","Primary T cell 401","SEZARY1","Sezary syndrome"
"SRR6358461","CD4+ T cell","Primary T cell 402","SEZARY1","Sezary syndrome"
"SRR6358462","CD4+ T cell","Primary T cell 403","SEZARY1","Sezary syndrome"
"SRR6358463","CD4+ T cell","Primary T cell 404","SEZARY1","Sezary syndrome"
"SRR6358464","CD4+ T cell","Primary T cell 405","SEZARY1","Sezary syndrome"
"SRR6358465","CD4+ T cell","Primary T cell 406","SEZARY1","Sezary syndrome"
"SRR6358466","CD4+ T cell","Primary T cell 407","SEZARY1","Sezary syndrome"
"SRR6358467","CD4+ T cell","Primary T cell 408","SEZARY1","Sezary syndrome"
"SRR6358468","CD4+ T cell","Primary T cell 409","SEZARY1","Sezary syndrome"
"SRR6358469","CD4+ T cell","Primary T cell 410","SEZARY1","Sezary syndrome"
"SRR6358470","CD4+ T cell","Primary T cell 411","SEZARY1","Sezary syndrome"
"SRR6358471","CD4+ T cell","Primary T cell 412","SEZARY1","Sezary syndrome"
"SRR6358472","CD4+ T cell","Primary T cell 413","SEZARY1","Sezary syndrome"
"SRR6358473","CD4+ T cell","Primary T cell 414","SEZARY1","Sezary syndrome"
"SRR6358474","CD4+ T cell","Primary T cell 415","SEZARY1","Sezary syndrome"
"SRR6358475","CD4+ T cell","Primary T cell 416","SEZARY1","Sezary syndrome"
"SRR6358476","CD4+ T cell","Primary T cell 417","SEZARY1","Sezary syndrome"
"SRR6358477","CD4+ T cell","Primary T cell 418","SEZARY1","Sezary syndrome"
"SRR6358478","CD4+ T cell","Primary T cell 419","SEZARY1","Sezary syndrome"
"SRR6358479","CD4+ T cell","Primary T cell 420","SEZARY1","Sezary syndrome"
"SRR6358480","CD4+ T cell","Primary T cell 421","SEZARY1","Sezary syndrome"
"SRR6358481","CD4+ T cell","Primary T cell 422","SEZARY1","Sezary syndrome"
"SRR6358482","CD4+ T cell","Primary T cell 423","SEZARY1","Sezary syndrome"
"SRR6358483","CD4+ T cell","Primary T cell 424","SEZARY1","Sezary syndrome"
"SRR6358484","CD4+ T cell","Primary T cell 425","SEZARY1","Sezary syndrome"
"SRR6358485","CD4+ T cell","Primary T cell 426","SEZARY1","Sezary syndrome"
"SRR6358486","CD4+ T cell","Primary T cell 427","SEZARY1","Sezary syndrome"
"SRR6358487","CD4+ T cell","Primary T cell 428","SEZARY1","Sezary syndrome"
"SRR6358488","CD4+ T cell","Primary T cell 429","SEZARY1","Sezary syndrome"
"SRR6358489","CD4+ T cell","Primary T cell 430","SEZARY1","Sezary syndrome"
"SRR6358490","CD4+ T cell","Primary T cell 431","SEZARY1","Sezary syndrome"
"SRR6358491","CD4+ T cell","Primary T cell 432","SEZARY1","Sezary syndrome"
"SRR6358492","CD4+ T cell","Primary T cell 433","SEZARY1","Sezary syndrome"
"SRR6358493","CD4+ T cell","Primary T cell 434","SEZARY1","Sezary syndrome"
"SRR6358494","CD4+ T cell","Primary T cell 435","SEZARY1","Sezary syndrome"
"SRR6358495","CD4+ T cell","Primary T cell 436","SEZARY1","Sezary syndrome"
"SRR6358496","CD4+ T cell","Primary T cell 437","SEZARY1","Sezary syndrome"
"SRR6358497","CD4+ T cell","Primary T cell 438","SEZARY1","Sezary syndrome"
"SRR6358498","CD4+ T cell","Primary T cell 439","SEZARY1","Sezary syndrome"
"SRR6358499","CD4+ T cell","Primary T cell 440","SEZARY1","Sezary syndrome"
"SRR6358500","CD4+ T cell","Primary T cell 441","SEZARY1","Sezary syndrome"
"SRR6358501","CD4+ T cell","Primary T cell 442","SEZARY1","Sezary syndrome"
"SRR6358502","CD4+ T cell","Primary T cell 443","SEZARY1","Sezary syndrome"
"SRR6358503","CD4+ T cell","Primary T cell 444","SEZARY1","Sezary syndrome"
"SRR6358504","CD4+ T cell","Primary T cell 445","SEZARY1","Sezary syndrome"
"SRR6358505","CD4+ T cell","Primary T cell 446","SEZARY1","Sezary syndrome"
"SRR6358506","CD4+ T cell","Primary T cell 447","SEZARY1","Sezary syndrome"
"SRR6358507","CD4+ T cell","Primary T cell 448","SEZARY1","Sezary syndrome"
"SRR6358508","CD4+ T cell","Primary T cell 449","SEZARY1","Sezary syndrome"
"SRR6358509","CD4+ T cell","Primary T cell 450","SEZARY1","Sezary syndrome"
"SRR6358510","CD4+ T cell","Primary T cell 451","SEZARY1","Sezary syndrome"
"SRR6358511","CD4+ T cell","Primary T cell 452","SEZARY1","Sezary syndrome"
"SRR6358512","CD4+ T cell","Primary T cell 453","SEZARY1","Sezary syndrome"
"SRR6358513","CD4+ T cell","Primary T cell 454","SEZARY1","Sezary syndrome"
"SRR6358514","CD4+ T cell","Primary T cell 455","SEZARY1","Sezary syndrome"
"SRR6358515","CD4+ T cell","Primary T cell 456","SEZARY1","Sezary syndrome"
"SRR6358516","CD4+ T cell","Primary T cell 457","SEZARY1","Sezary syndrome"
"SRR6358517","CD4+ T cell","Primary T cell 458","SEZARY1","Sezary syndrome"
"SRR6358518","CD4+ T cell","Primary T cell 459","SEZARY1","Sezary syndrome"
"SRR6358519","CD4+ T cell","Primary T cell 460","SEZARY1","Sezary syndrome"
"SRR6358520","CD4+ T cell","Primary T cell 461","SEZARY1","Sezary syndrome"
"SRR6358521","CD4+ T cell","Primary T cell 462","SEZARY1","Sezary syndrome"
"SRR6358522","CD4+ T cell","Primary T cell 463","SEZARY1","Sezary syndrome"
"SRR6358523","CD4+ T cell","Primary T cell 464","SEZARY1","Sezary syndrome"
"SRR6358524","CD4+ T cell","Primary T cell 465","SEZARY1","Sezary syndrome"
"SRR6358525","CD4+ T cell","Primary T cell 466","SEZARY1","Sezary syndrome"
"SRR6358526","CD4+ T cell","Primary T cell 467","SEZARY1","Sezary syndrome"
"SRR6358527","CD4+ T cell","Primary T cell 468","SEZARY1","Sezary syndrome"
"SRR6358528","CD4+ T cell","Primary T cell 469","SEZARY1","Sezary syndrome"
"SRR6358529","CD4+ T cell","Primary T cell 470","SEZARY1","Sezary syndrome"
"SRR6358530","CD4+ T cell","Primary T cell 471","SEZARY1","Sezary syndrome"
"SRR6358531","CD4+ T cell","Primary T cell 472","SEZARY1","Sezary syndrome"
"SRR6358532","CD4+ T cell","Primary T cell 473","SEZARY1","Sezary syndrome"
"SRR6358533","CD4+ T cell","Primary T cell 474","SEZARY1","Sezary syndrome"
"SRR6358534","CD4+ T cell","Primary T cell 475","SEZARY1","Sezary syndrome"
"SRR6358535","CD4+ T cell","Primary T cell 476","SEZARY1","Sezary syndrome"
"SRR6358536","CD4+ T cell","Primary T cell 477","SEZARY1","Sezary syndrome"
"SRR6358537","CD4+ T cell","Primary T cell 478","SEZARY1","Sezary syndrome"
"SRR6358538","CD4+ T cell","Primary T cell 479","SEZARY1","Sezary syndrome"
"SRR6358539","CD4+ T cell","Primary T cell 480","SEZARY1","Sezary syndrome"
"SRR6358540","CD4+ CD26+ T cell","Primary T cell 481","SEZARY1","Sezary syndrome"
"SRR6358541","CD4+ CD26+ T cell","Primary T cell 482","SEZARY1","Sezary syndrome"
"SRR6358542","CD4+ CD26+ T cell","Primary T cell 483","SEZARY1","Sezary syndrome"
"SRR6358543","CD4+ CD26+ T cell","Primary T cell 484","SEZARY1","Sezary syndrome"
"SRR6358544","CD4+ CD26+ T cell","Primary T cell 485","SEZARY1","Sezary syndrome"
"SRR6358545","CD4+ CD26+ T cell","Primary T cell 486","SEZARY1","Sezary syndrome"
"SRR6358546","CD4+ CD26+ T cell","Primary T cell 487","SEZARY1","Sezary syndrome"
"SRR6358547","CD4+ CD26+ T cell","Primary T cell 488","SEZARY1","Sezary syndrome"
"SRR6358548","CD4+ CD26+ T cell","Primary T cell 489","SEZARY1","Sezary syndrome"
"SRR6358549","CD4+ CD26+ T cell","Primary T cell 490","SEZARY1","Sezary syndrome"
"SRR6358550","CD4+ CD26+ T cell","Primary T cell 491","SEZARY1","Sezary syndrome"
"SRR6358551","CD4+ CD26+ T cell","Primary T cell 492","SEZARY1","Sezary syndrome"
"SRR6358552","CD4+ CD26+ T cell","Primary T cell 493","SEZARY1","Sezary syndrome"
"SRR6358553","CD4+ CD26+ T cell","Primary T cell 494","SEZARY1","Sezary syndrome"
"SRR6358554","CD4+ CD26+ T cell","Primary T cell 495","SEZARY1","Sezary syndrome"
"SRR6358555","CD4+ CD26+ T cell","Primary T cell 496","SEZARY1","Sezary syndrome"
"SRR6358556","CD4+ CD26+ T cell","Primary T cell 497","SEZARY1","Sezary syndrome"
"SRR6358557","CD4+ CD26+ T cell","Primary T cell 498","SEZARY1","Sezary syndrome"
"SRR6358558","CD4+ CD26+ T cell","Primary T cell 499","SEZARY1","Sezary syndrome"
"SRR6358559","CD4+ CD26+ T cell","Primary T cell 500","SEZARY1","Sezary syndrome"
